time_min,temp_C,OD600,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
704.1166666666667,37.0,0.062,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
719.1166666666667,37.0,0.062,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
734.1166666666667,37.0,0.062,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
749.1166666666667,37.0,0.063,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
764.1166666666667,37.0,0.064,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
779.1166666666667,37.1,0.064,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
794.1166666666667,37.0,0.065,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
809.1166666666667,37.0,0.066,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
824.1166666666667,37.0,0.065,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
839.1166666666667,37.0,0.065,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
854.1166666666667,37.0,0.066,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
869.1166666666667,37.0,0.066,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
884.1166666666667,37.1,0.068,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
899.1166666666667,37.0,0.069,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
914.1166666666667,37.1,0.069,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
929.1166666666667,37.0,0.07,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
944.1166666666667,37.0,0.07,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
959.1166666666667,37.0,0.07,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
974.1166666666667,37.1,0.071,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
989.1166666666667,37.1,0.071,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1004.1166666666667,37.0,0.071,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1019.1166666666667,37.0,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1034.1166666666666,37.0,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1049.1166666666666,37.1,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1064.1166666666666,37.1,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1079.1166666666666,37.1,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1094.1166666666666,37.0,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1109.1166666666666,37.1,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1124.1166666666666,37.0,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1139.1166666666666,37.1,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1154.1166666666666,37.1,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1169.1166666666666,37.1,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1184.1166666666666,37.0,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1199.1166666666666,37.0,0.07200000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1214.1166666666666,37.0,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1229.1166666666666,37.1,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1244.1166666666666,37.0,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1259.1166666666666,37.1,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1274.1166666666666,37.0,0.073,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1289.1166666666666,37.1,0.07400000000000001,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1304.1166666666666,37.1,0.075,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1319.1166666666666,37.0,0.075,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1334.1166666666666,37.1,0.076,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1349.1166666666666,37.1,0.076,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1364.1166666666666,37.1,0.077,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1379.1166666666666,37.0,0.076,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1394.1166666666666,37.0,0.077,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1409.1166666666666,37.0,0.077,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1424.1166666666666,37.0,0.076,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
1439.1166666666666,37.1,0.076,none_R0_control_mCherry,C08,M9_0.5%_glucose,3_ugmL_tetracycline,none,0,mCherry,20200312,1
14.116666666666667,36.9,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
29.116666666666667,37.0,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
44.11666666666667,37.0,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
59.11666666666667,37.1,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
74.11666666666666,37.0,0.044000000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
89.11666666666666,37.0,0.044000000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
104.11666666666666,37.0,0.044000000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
119.11666666666666,37.1,0.045,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
134.11666666666667,37.0,0.045,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
149.11666666666667,37.1,0.046,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
164.11666666666667,37.0,0.046,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
179.11666666666667,37.1,0.047,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
194.11666666666667,37.1,0.048,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
209.11666666666667,37.1,0.048,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
224.11666666666667,37.1,0.05,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
239.11666666666667,37.1,0.05,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
254.11666666666667,37.1,0.051,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
269.1166666666667,37.1,0.053,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
284.1166666666667,37.0,0.054000000000000006,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
299.1166666666667,37.0,0.055,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
314.1166666666667,37.0,0.055999999999999994,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
329.1166666666667,37.0,0.057999999999999996,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
344.1166666666667,37.0,0.059000000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
359.1166666666667,37.0,0.061,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
374.1166666666667,37.0,0.063,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
389.1166666666667,37.1,0.064,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
404.1166666666667,37.0,0.066,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
419.1166666666667,37.0,0.069,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
434.1166666666667,37.0,0.071,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
449.1166666666667,37.1,0.073,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
464.1166666666667,37.1,0.076,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
479.1166666666667,37.1,0.079,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
494.1166666666667,37.0,0.08199999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
509.1166666666667,37.1,0.085,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
524.1166666666667,37.0,0.08800000000000001,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
539.1166666666667,37.1,0.091,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
554.1166666666667,37.0,0.094,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
569.1166666666667,37.0,0.09699999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
584.1166666666667,37.0,0.1,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
599.1166666666667,37.0,0.10400000000000001,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
614.1166666666667,37.1,0.10800000000000001,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
629.1166666666667,37.0,0.11199999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
644.1166666666667,37.0,0.115,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
659.1166666666667,37.1,0.121,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
674.1166666666667,37.0,0.127,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
689.1166666666667,37.0,0.132,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
704.1166666666667,37.0,0.138,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
719.1166666666667,37.0,0.14400000000000002,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
734.1166666666667,37.0,0.149,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
749.1166666666667,37.0,0.16,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
764.1166666666667,37.0,0.168,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
779.1166666666667,37.1,0.174,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
794.1166666666667,37.0,0.18600000000000003,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
809.1166666666667,37.0,0.19399999999999998,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
824.1166666666667,37.0,0.204,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
839.1166666666667,37.0,0.218,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
854.1166666666667,37.0,0.231,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
869.1166666666667,37.0,0.248,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
884.1166666666667,37.1,0.262,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
899.1166666666667,37.0,0.275,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
914.1166666666667,37.1,0.287,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
929.1166666666667,37.0,0.302,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
944.1166666666667,37.0,0.318,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
959.1166666666667,37.0,0.33,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
974.1166666666667,37.1,0.34299999999999997,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
989.1166666666667,37.1,0.355,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1004.1166666666667,37.0,0.371,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1019.1166666666667,37.0,0.382,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1034.1166666666666,37.0,0.39,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1049.1166666666666,37.1,0.401,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1064.1166666666666,37.1,0.41,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1079.1166666666666,37.1,0.42,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1094.1166666666666,37.0,0.431,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1109.1166666666666,37.1,0.44,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1124.1166666666666,37.0,0.45,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1139.1166666666666,37.1,0.457,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1154.1166666666666,37.1,0.465,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1169.1166666666666,37.1,0.47200000000000003,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1184.1166666666666,37.0,0.48,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1199.1166666666666,37.0,0.48700000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1214.1166666666666,37.0,0.494,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1229.1166666666666,37.1,0.501,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1244.1166666666666,37.0,0.506,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1259.1166666666666,37.1,0.512,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1274.1166666666666,37.0,0.518,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1289.1166666666666,37.1,0.524,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1304.1166666666666,37.1,0.53,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1319.1166666666666,37.0,0.537,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1334.1166666666666,37.1,0.5429999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1349.1166666666666,37.1,0.5489999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1364.1166666666666,37.1,0.557,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1379.1166666666666,37.0,0.563,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1394.1166666666666,37.0,0.5660000000000001,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1409.1166666666666,37.0,0.575,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1424.1166666666666,37.0,0.58,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
1439.1166666666666,37.1,0.585,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0,mCherry,20200312,1
14.116666666666667,36.9,0.045,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
29.116666666666667,37.0,0.045,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
44.11666666666667,37.0,0.045,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
59.11666666666667,37.1,0.045,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
74.11666666666666,37.0,0.045,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
89.11666666666666,37.0,0.045,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
104.11666666666666,37.0,0.045,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
119.11666666666666,37.1,0.045,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
134.11666666666667,37.0,0.046,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
149.11666666666667,37.1,0.046,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
164.11666666666667,37.0,0.046,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
179.11666666666667,37.1,0.046,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
194.11666666666667,37.1,0.046,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
209.11666666666667,37.1,0.046,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
224.11666666666667,37.1,0.047,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
239.11666666666667,37.1,0.047,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
254.11666666666667,37.1,0.047,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
269.1166666666667,37.1,0.047,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
284.1166666666667,37.0,0.048,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
299.1166666666667,37.0,0.048,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
314.1166666666667,37.0,0.048,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
329.1166666666667,37.0,0.048,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
344.1166666666667,37.0,0.048,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
359.1166666666667,37.0,0.049,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
374.1166666666667,37.0,0.049,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
389.1166666666667,37.1,0.049,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
404.1166666666667,37.0,0.049,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
419.1166666666667,37.0,0.05,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
434.1166666666667,37.0,0.05,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
449.1166666666667,37.1,0.05,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
464.1166666666667,37.1,0.05,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
479.1166666666667,37.1,0.051,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
494.1166666666667,37.0,0.051,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
509.1166666666667,37.1,0.051,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
524.1166666666667,37.0,0.051,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
539.1166666666667,37.1,0.052000000000000005,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
554.1166666666667,37.0,0.052000000000000005,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
569.1166666666667,37.0,0.052000000000000005,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
584.1166666666667,37.0,0.052000000000000005,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
599.1166666666667,37.0,0.053,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
614.1166666666667,37.1,0.053,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
629.1166666666667,37.0,0.053,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
644.1166666666667,37.0,0.054000000000000006,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
659.1166666666667,37.1,0.054000000000000006,none_R0_control_mCherry,C10,M9_0.5%_glucose,4_ugmL_tetracycline,none,0,mCherry,20200312,1
